grouping,alphabet,serial,subSerial,gridPosition,displayId,partOfSpeech,color,folderDisplayId,folderName,text,imageId,image,imageName
50,A,435,1,,A-435-1,Noun,#ffae37,7.1,Family,sister,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f467-1f3fb.svg,#N/A,hsssssssesssssssss.svg
50,A,435,5,,A-435-5,Noun,#ffae37,7.1,Family,sister's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sccc.svg
50,A,435,2,,A-435-2,Noun,#ffae37,7.1,Family,sisters,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,iss.svg
50,A,31,1,33,A-31-1,verb,#20d35e,18.5,Q-S,sleep,U+1F6CC,🛌,
50,A,31,6,,A-31-6,adverb,#8c612d,18.5,Q-S,sleepily,https://drive.google.com/file/d/1z4s8JaGMb0twgbyt0B712GV2ZkCDmBGu/view?usp=sharing,#N/A,yla.svg
50,A,31,4,,A-31-4,verb,#20d35e,18.5,Q-S,sleeping,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,,ingaa.svg
50,A,31,2,,A-31-2,verb,#20d35e,18.5,Q-S,sleeps,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsd.svg
50,A,31,3,,A-31-3,verb,#20d35e,18.5,Q-S,slept,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edcc.svg
50,A,43,2,,A-43-2,adjective,#1983e5,3.1,General,small,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/little.svg,,littles.svg
50,A,43,3,,A-43-3,adjective,#1983e5,3.1,General,smaller,https://drive.google.com/file/d/1XhUS_6sco42OfhGvpLEgdxQ_IYHdtCJ8/view?usp=sharing,,reaaa.svg
50,A,43,4,,A-43-4,adjective,#1983e5,3.1,General,smallest,https://drive.google.com/file/d/181T7itprJOkZT8OpZI3822b4rh7GWyKh/view?usp=sharing,,estaaa.svg
50,A,357,1,,A-357-1,Noun,#ffae37,2.3,Drink,smoothie,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/milkshake%20strawberry.svg,#N/A,milkshakestrawberry.svg
50,A,357,2,,A-357-2,Noun,#ffae37,2.3,Drink,smoothies,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,milkshakestrawberrys.svg
50,A,368,1,,A-368-1,Noun,#ffae37,1.6,Common,snack,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f37f.svg,#N/A,f3271lsssqa3ce.svg
50,A,368,2,,A-368-2,Noun,#ffae37,1.6,Common,snacks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,f3271lssssqa3ce.svg
50,A,1087,1,,A-1087-1,Noun,#ffae37,3.3,Weather,snow,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2744.svg,#N/A,2744.svg
50,A,1087,2,,A-1087-2,verb,#20d35e,3.3,Weather,snowing,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingyyy.svg
50,A,1087,3,,A-1087-3,adjective,#1983e5,3.3,Weather,snowy,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2744.svg,#N/A,274s4.svg
50,A,882,1,,A-882-1,Noun,#ffae37,9.5,Care,soap,U+1F9FC,🧼,
50,A,1110,1,,A-1110-1,Noun,#ffae37,4.2,Sports,soccer,U+26BD,⚽,
50,A,1110,2,,A-1110-2,Noun,#ffae37,4.2,Sports,soccer ball,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Soccer-Ball_736_g.svg,#N/A,Soccer-Ball_736_g.svg
50,A,1110,3,,A-1110-3,Noun,#ffae37,4.2,Sports,soccer balls,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssdopz.svg
50,A,104,1,,A-104-1,social,#ff5ec8,16.3,Social,sorry,https://drive.google.com/file/d/1NzegyZEALmZe79FUQb73fG71Cy_LcG68/view?usp=sharing,,soory.svg
50,A,813,1,,A-813-1,Noun,#ffae37,5.3,Bugs,spider,U+1F577,🕷,
50,A,813,3,,A-813-3,Noun,#ffae37,5.3,Bugs,spider's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,syy.svg
50,A,813,2,,A-813-2,Noun,#ffae37,5.3,Bugs,spiders,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssozw.svg
50,A,1067,1,,A-1067-1,Noun,#ffae37,11,Shapes,square,U+2B1C,⬜,
50,A,1067,2,,A-1067-2,Noun,#ffae37,11,Shapes,squares,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaadz.svg
50,A,780,1,,A-780-1,Noun,#ffae37,5.6,Wild,squirrel,U+1F43F,🐿,
50,A,780,3,,A-780-3,Noun,#ffae37,5.6,Wild,squirrel's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sss.svg
50,A,780,2,,A-780-2,Noun,#ffae37,5.6,Wild,squirrels,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaaopqw.svg
50,A,823,1,,A-823-1,Noun,#ffae37,5.1,Dinosaurs,Stegosaurus,https://drive.google.com/file/d/1vyCR_Hv_oae2M9lgJy5O50wdJRFSFu43/view?usp=sharing,#N/A,
50,A,823,3,,A-823-3,Noun,#ffae37,5.1,Dinosaurs,Stegosaurus',https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,szzzzzz.svg
50,A,823,2,,A-823-2,Noun,#ffae37,5.1,Dinosaurs,Stegosauruses,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaadozw.svg
50,A,1078,1,,A-1078-1,Noun,#ffae37,8.4,Nature,stick,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/stick.svg,#N/A,sticks.svg
50,A,1078,2,,A-1078-2,Noun,#ffae37,8.4,Nature,sticks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssqz.svg
50,A,19,1,16,A-19-1,verb,#20d35e,18.5,Q-S,stop,U+1F6D1,🛑,
50,A,19,3,,A-19-3,verb,#20d35e,18.5,Q-S,stopped,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edaaaaaa.svg
50,A,19,4,,A-19-4,verb,#20d35e,18.5,Q-S,stopping,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingtttttt.svg
50,A,19,2,,A-19-2,verb,#20d35e,18.5,Q-S,stops,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,gets.svg
50,A,442,1,,A-442-1,Noun,#ffae37,8.3,Community,store,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3ea.svg,#N/A,gscsssssses.svg
50,A,442,2,,A-442-2,Noun,#ffae37,8.3,Community,stores,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,gscssssssses.svg
50,A,1092,1,,A-1092-1,Noun,#ffae37,3.3,Weather,sun ,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2600.svg,#N/A,2600.svg
50,A,1092,3,,A-1092-3,adjective,#1983e5,3.3,Weather,sunny,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2600.svg,#N/A,260s0.svg
50,A,1092,2,,A-1092-2,Noun,#ffae37,3.3,Weather,suns,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsoz.svg
50,A,698,1,,A-698-1,Noun,#ffae37,7.5,Characters,super hero,U+1F9B8,🦸,
50,A,698,3,,A-698-3,Noun,#ffae37,7.5,Characters,super hero's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,,siii.svg
50,A,698,2,,A-698-2,Noun,#ffae37,7.5,Characters,super heroes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssdpw.svg
50,A,456,2,,A-456-2,Noun,#ffae37,9.3,Supplies,supplies,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,crafttables.svg
50,A,456,1,,A-456-1,Noun,#ffae37,9.3,Supplies,supply,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/craft%20table.svg,#N/A,crafttable.svg
50,A,23,4,,A-23-4,adverb,#8c612d,16.1,Little,sure,https://drive.google.com/file/d/14A45r4Fl5nU-ScbSal7ti_AXbo57NjfB/view?usp=sharing,#N/A,sure.svg
50,A,398,1,,A-398-1,Noun,#ffae37,2.4,Condiments,syrup,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/condiment_267_180005.svg,#N/A,condimentss.svg
50,A,821,1,,A-821-1,Noun,#ffae37,5.1,Dinosaurs,T-Rex,https://drive.google.com/file/d/1PV57Kfk7q9sKQ8HdLl_osvoqESgj9eJ_/view?usp=sharing,#N/A,
50,A,821,3,,A-821-3,Noun,#ffae37,5.1,Dinosaurs,T-Rex's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,szzzz.svg
50,A,821,2,,A-821-2,Noun,#ffae37,5.1,Dinosaurs,T-Rexes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdozw.svg
50,A,967,1,,A-967-1,Noun,#ffae37,10,Household,table,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/table.svg,#N/A,table.svg
50,A,967,2,,A-967-2,Noun,#ffae37,10,Household,tables,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,bedssp.svg
50,A,438,1,,A-438-1,Noun,#ffae37,7.3,School,teacher,U+1F9D1 U+200D U+1F3EB,🧑‍🏫,
50,A,438,5,,A-438-5,Noun,#ffae37,7.3,School,teacher's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,scccccc.svg
50,A,438,2,,A-438-2,Noun,#ffae37,7.3,School,teachers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,issss.svg
50,A,105,1,,A-105-1,social,#ff5ec8,16.3,Social,thank you,https://drive.google.com/file/d/1gCThweSE81H_aAU3bqPWKY-gP36Rxy_v/view?usp=sharing,#N/A,thankyou.svg
50,A,105,2,,A-105-2,social,#ff5ec8,16.3,Social,thanks,https://drive.google.com/file/d/1gCThweSE81H_aAU3bqPWKY-gP36Rxy_v/view?usp=sharing,#N/A,thankyouu.svg
50,A,21,1,5,A-21-1,pronoun,#ffdd31,9.1,General,that,https://drive.google.com/file/d/1eeEavIx6H-9UvEwQaIhLMvxQBviQn7uk/view?usp=sharing,#N/A,that.svg
50,A,21,3,,A-21-3,verb,#20d35e,9.1,General,that's,https://drive.google.com/file/d/1MEyLndc9LbBTt2nxUdfjCY3KGJ1UFPqS/view?usp=sharing,#N/A,thatis.svg
50,A,21,2,,A-21-2,pronoun,#ffdd31,9.1,General,those,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getss.svg
50,A,652,2,,A-652-2,Noun,#000000,12.1,Words,three,https://drive.google.com/file/d/1Y0oftC5otE-5lDGXwiv1xOHD5vwSeEPk/view?usp=sharing,#N/A,three.svg
50,A,1050,2,,A-1050-2,Noun,#ffae37,15.4,Sick,throw up,U+1F92E,🤮,
50,A,787,1,,A-787-1,Noun,#ffae37,5.6,Wild,tiger,U+1F405,🐅,
50,A,787,3,,A-787-3,Noun,#ffae37,5.6,Wild,tiger's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,stttt.svg
50,A,787,2,,A-787-2,Noun,#ffae37,5.6,Wild,tigers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaadopqw.svg
50,A,37,5,,A-37-5,verb,#20d35e,18.6,T-Z,to close,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otbbbbbb.svg
50,A,34,5,,A-34-5,verb,#20d35e,18.6,T-Z,to come,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otbbb.svg
50,A,15,6,,A-15-6,verb,#20d35e,18.6,T-Z,to do,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,,todo.svg
50,A,923,5,,A-923-5,verb,#20d35e,9.4,Tools,to drill,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otaccc.svg
50,A,25,5,,A-25-5,verb,#20d35e,18.6,T-Z,to drink,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,todrink.svg
50,A,24,5,,A-24-5,verb,#20d35e,18.6,T-Z,to eat,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,toeat.svg
50,A,41,5,,A-41-5,verb,#20d35e,18.6,T-Z,to fall,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otcccc.svg
50,A,55,5,,A-55-5,verb,#20d35e,18.6,T-Z,to feel,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,,otccccc.svg
50,A,29,5,,A-29-5,verb,#20d35e,18.6,T-Z,to get,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otaaaa.svg
50,A,14,6,,A-14-6,verb,#20d35e,18.6,T-Z,to go,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,,togo.svg
50,A,18,5,,A-18-5,verb,#20d35e,18.6,T-Z,to help,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,tohelp.svg
50,A,38,5,,A-38-5,verb,#20d35e,18.6,T-Z,to hurt,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otc.svg
50,A,11,6,,A-11-6,verb,#20d35e,18.6,T-Z,to like,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,,tolike.svg
50,A,32,5,,A-32-5,verb,#20d35e,18.6,T-Z,to listen,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otb.svg
50,A,27,5,,A-27-5,verb,#20d35e,18.6,T-Z,to look,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otaa.svg
50,A,28,5,,A-28-5,verb,#20d35e,18.6,T-Z,to make,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otaaa.svg
50,A,36,5,,A-36-5,verb,#20d35e,18.6,T-Z,to open,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otbbbbb.svg
50,A,35,5,,A-35-5,verb,#20d35e,18.6,T-Z,to play,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otbbbb.svg
50,A,30,5,,A-30-5,verb,#20d35e,18.6,T-Z,to put,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otaaaaa.svg
50,A,39,5,,A-39-5,verb,#20d35e,18.6,T-Z,to read,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otcc.svg
50,A,31,5,,A-31-5,verb,#20d35e,18.6,T-Z,to sleep,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otaaaaaa.svg
50,A,19,5,,A-19-5,verb,#20d35e,18.6,T-Z,to stop,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,tostop.svg
50,A,26,5,,A-26-5,verb,#20d35e,18.6,T-Z,to turn,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/around.svg,ota.svg
50,A,40,5,,A-40-5,verb,#20d35e,18.6,T-Z,to walk,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otccc.svg
50,A,10,6,,A-10-6,verb,#20d35e,18.6,T-Z,to want,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copycolored%20balls.png,towant.svg
50,A,33,5,,A-33-5,verb,#20d35e,18.6,T-Z,to watch,https://drive.google.com/file/d/1wOBFbda4zTTheMXAECiHZqRNFuW0bSHB/view?usp=sharing,#N/A,otbb.svg
50,A,387,2,,A-387-2,Noun,#ffae37,1.5,Grain,toast,https://drive.google.com/file/d/1-QfegSqm0Lg2Cy224Uw37efaC57DWMX7/view?usp=sharing,#N/A,toast.svg
50,A,274,1,,A-274-1,noun,#ffae37,14,Days / Times,today,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/today_325_g.svg,#N/A,today_325_g.svg
50,A,972,1,,A-972-1,Noun,#ffae37,10,Household,toilet,U+1F6BD,🚽,
50,A,972,2,,A-972-2,Noun,#ffae37,10,Household,toilets,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,bedqqp.svg
50,A,476,5,,A-476-5,Noun,#ffae37,15.1,General,tongue,U+1F445,👅,
50,A,458,3,,A-458-3,Noun,#ffae37,9.5,Care,tooth paste,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/toothpaste.svg,#N/A,toothpaste.svg
50,A,458,1,,A-458-1,Noun,#ffae37,9.5,Care,toothbrush,U+1FAA5,🪥,
50,A,458,2,,A-458-2,Noun,#ffae37,9.5,Care,toothbrushes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssdopq.svg
50,A,277,1,,A-277-1,noun,#ffae37,9.2,Toys,toy,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3ce.svg,#N/A,f3271lsqsasssssssss13sssscse.svg
50,A,277,2,,A-277-2,noun,#ffae37,9.2,Toys,toys,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,toys_678_g.svg
50,A,409,1,,A-409-1,Noun,#ffae37,6,Vehicles,train,U+1F686,🚆,
50,A,409,2,,A-409-2,Noun,#ffae37,6,Vehicles,trains,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsoq.svg
50,A,498,1,,A-498-1,Noun,#ffae37,4.1,General,trampoline,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/trampoline.svg,#N/A,trampoline.svg
50,A,498,2,,A-498-2,Noun,#ffae37,4.1,General,trampolines,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,trampolines.svg
50,A,358,3,,A-358-3,Noun,#ffae37,1.6,Common,treat,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cake.svg,#N/A,treat.svg
50,A,358,4,,A-358-4,Noun,#ffae37,1.6,Common,treats,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,cakess.svg
50,A,1075,1,,A-1075-1,Noun,#ffae37,8.4,Nature,tree,U+1F334,🌴,
50,A,1075,2,,A-1075-2,Noun,#ffae37,8.4,Nature,trees,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaapz.svg
50,A,822,1,,A-822-1,Noun,#ffae37,5.1,Dinosaurs,Triceratops,https://drive.google.com/file/d/1_H4WpRV4-5dBZBlCNA71B0uL8IRu3z_i/view?usp=sharing,#N/A,
50,A,822,3,,A-822-3,Noun,#ffae37,5.1,Dinosaurs,Triceratops',https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,szzzzz.svg
50,A,822,2,,A-822-2,Noun,#ffae37,5.1,Dinosaurs,Triceratopses,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssdozw.svg
50,A,408,1,,A-408-1,Noun,#ffae37,6,Vehicles,truck,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f69a.svg,#N/A,1f69a.svg
50,A,408,2,,A-408-2,Noun,#ffae37,6,Vehicles,trucks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,26,1,51,A-26-1,verb,#20d35e,18.6,T-Z,turn,U+21A9,↩,
50,A,26,3,,A-26-3,verb,#20d35e,18.6,T-Z,turned,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/around.svg,edbbb.svg
50,A,26,4,,A-26-4,verb,#20d35e,18.6,T-Z,turning,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/around.svg,inga.svg
50,A,26,2,,A-26-2,verb,#20d35e,18.6,T-Z,turns,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/around.svg,getsssss.svg
50,A,651,2,,A-651-2,Noun,#000000,12.1,Words,two,https://drive.google.com/file/d/1uun1F7rGfn-tNV97HD92M6fzSSsQTONk/view?usp=sharing,#N/A,two.svg
50,A,47,1,48,A-47-1,preposition ,#ff5ec8,3.1,General,up,U+2B06,⬆,
50,A,1043,1,,A-1043-1,Noun,#ffae37,15.2,Private,vagina,https://drive.google.com/file/d/13JXdGCggjIvYRQHm9fzrkw14kfWYkBY-/view?usp=sharing,#N/A,vagina.svg
50,A,339,1,,A-339-1,Noun,#ffae37,1.2,Vegetable,vegetable,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/vegetables.svg,#N/A,vegetables.svg
50,A,339,2,,A-339-2,Noun,#ffae37,1.2,Vegetable,vegetables,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,1050,1,,A-1050-1,Noun,#ffae37,15.4,Sick,vomit,U+1F92E,🤮,
50,A,1050,4,,A-1050-4,verb,#20d35e,15.4,Sick,vomited,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edwwwwww.svg
50,A,1050,3,,A-1050-3,verb,#20d35e,15.4,Sick,vomiting,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingwww.svg
50,A,1050,5,,A-1050-5,verb,#20d35e,15.4,Sick,vomitts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsoz.svg
50,A,40,1,39,A-40-1,verb,#20d35e,18.6,T-Z,walk,U+1F6B6,🚶,
50,A,40,3,,A-40-3,verb,#20d35e,18.6,T-Z,walked,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edddddd.svg
50,A,40,4,,A-40-4,verb,#20d35e,18.6,T-Z,walking,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingbbbbb.svg
50,A,40,2,,A-40-2,verb,#20d35e,18.6,T-Z,walks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getso.svg
50,A,10,1,3,A-10-1,verb,#20d35e,18.6,T-Z,want,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Want%20(M).png,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copycolored%20balls.png,wakeups.jpg
50,A,10,3,,A-10-3,verb,#20d35e,18.6,T-Z,wanted,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copycolored%20balls.png,eda.svg
50,A,10,4,,A-10-4,verb,#20d35e,18.6,T-Z,wanting,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copycolored%20balls.png,ing.svg
50,A,10,2,,A-10-2,verb,#20d35e,18.6,T-Z,wants,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/237-to%20want%20copycolored%20balls.png,wants.svg
50,A,5,1,21,A-5-1,verb,#20d35e,18.6,T-Z,was,https://drive.google.com/file/d/1MEyLndc9LbBTt2nxUdfjCY3KGJ1UFPqS/view?usp=sharing,#N/A,wasis.svg
50,A,6,4,,A-6-4,verb,#20d35e,18.6,T-Z,wasn't,https://drive.google.com/file/d/1JqI4XffNPmdlPJi6xIFildnDD81ayUzL/view?usp=sharing,#N/A,wasntt.svg
50,A,33,1,44,A-33-1,verb,#20d35e,18.6,T-Z,watch,U+1F440,👀,
50,A,33,3,,A-33-3,verb,#20d35e,18.6,T-Z,watched,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edcccc.svg
